response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
138,35,2025-11-12 03:28:12,finance,経理財務部門,executive,役員,low,低頻度,False,B,B社,2,3,1,1,5,1,3,5,1,1,1,5,2,1,4,2,4,1,2,1,今後も継続して利用したいと思います。
139,35,2025-11-12 19:52:12,finance,経理財務部門,executive,役員,low,低頻度,False,C,C社,2,2,1,4,1,5,4,1,1,1,3,3,5,3,5,5,2,3,2,5,
140,35,2025-11-15 04:02:12,finance,経理財務部門,executive,役員,low,低頻度,False,D,D社,5,4,1,5,4,4,2,3,5,1,2,4,1,4,4,2,4,2,5,2,もう少しコストを抑えられると助かります。
141,36,2025-11-10 00:25:12,business,業務部門,executive,役員,high,高頻度,True,A,A社,1,1,2,1,2,3,2,5,4,3,1,3,2,5,5,5,4,4,4,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
142,36,2025-11-01 22:08:12,business,業務部門,executive,役員,high,高頻度,True,B,B社,5,2,5,1,1,3,3,1,3,4,5,5,2,5,2,1,5,2,4,3,
143,36,2025-11-15 23:41:12,business,業務部門,executive,役員,high,高頻度,True,C,C社,4,2,3,3,3,1,1,4,3,1,1,2,1,1,4,2,2,5,4,5,
144,36,2025-11-02 00:34:12,business,業務部門,executive,役員,high,高頻度,True,D,D社,4,4,3,5,1,1,5,2,4,1,1,5,2,3,1,2,2,1,5,4,
145,37,2025-11-15 04:45:12,it,IT部門,manager,マネージャー,medium,中頻度,False,A,A社,4,1,3,2,1,5,4,2,5,2,1,1,1,2,4,4,1,3,3,4,
146,37,2025-11-08 00:25:12,it,IT部門,manager,マネージャー,medium,中頻度,False,B,B社,4,5,3,4,4,5,2,2,2,3,3,3,1,3,2,5,2,5,2,4,
147,37,2025-11-17 19:26:12,it,IT部門,manager,マネージャー,medium,中頻度,False,C,C社,4,5,2,2,2,2,1,4,1,1,1,2,3,5,4,5,1,4,3,2,
148,37,2025-11-08 04:02:12,it,IT部門,manager,マネージャー,medium,中頻度,False,D,D社,3,2,4,5,3,5,3,1,5,2,3,3,4,4,5,2,3,5,5,5,
149,38,2025-10-27 20:00:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,A,A社,2,1,5,1,5,2,2,4,4,5,5,3,2,2,5,1,3,5,4,5,
150,38,2025-10-31 02:42:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,B,B社,4,2,1,1,5,4,3,2,1,1,3,4,2,1,2,1,3,4,2,4,
151,38,2025-10-29 00:22:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,C,C社,1,3,4,5,1,1,4,5,3,1,5,1,3,2,3,1,2,5,1,4,
152,38,2025-10-26 21:49:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,D,D社,1,2,3,1,4,4,5,3,2,2,5,3,3,1,5,5,2,3,1,1,
153,39,2025-11-02 20:54:12,hr,人事部門,staff,一般社員,medium,中頻度,True,A,A社,1,2,4,1,4,5,2,4,3,3,3,5,3,2,1,4,1,2,3,1,もう少しコストを抑えられると助かります。
154,39,2025-11-20 03:11:12,hr,人事部門,staff,一般社員,medium,中頻度,True,B,B社,1,5,5,1,5,4,2,4,4,1,2,5,5,1,2,2,4,5,4,3,
155,39,2025-11-03 04:17:12,hr,人事部門,staff,一般社員,medium,中頻度,True,C,C社,3,5,1,4,3,4,4,1,1,5,4,4,5,1,4,3,1,3,1,3,
156,39,2025-11-14 02:26:12,hr,人事部門,staff,一般社員,medium,中頻度,True,D,D社,1,5,1,4,2,4,1,1,4,1,1,1,5,2,4,4,3,2,3,5,コミュニケーションが取りやすく、信頼できるパートナーです。
157,40,2025-11-15 02:45:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,True,A,A社,4,3,5,3,3,5,5,4,1,5,4,1,1,2,1,3,1,2,5,5,
158,40,2025-11-23 04:32:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,True,B,B社,5,5,5,2,2,4,2,2,5,4,1,5,2,1,5,4,4,5,3,2,一部対応に遅れが見られることがあります。
159,40,2025-11-23 20:42:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,True,C,C社,1,1,3,5,5,2,5,3,2,4,1,2,4,5,2,1,2,3,3,2,コミュニケーションが取りやすく、信頼できるパートナーです。
160,40,2025-10-27 20:13:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,True,D,D社,3,4,1,5,2,5,2,1,5,5,5,4,1,2,1,5,1,5,3,1,技術的な知識が豊富で、安心して任せられます。
161,41,2025-11-10 20:43:12,finance,経理財務部門,executive,役員,low,低頻度,True,A,A社,3,1,4,5,4,4,5,2,5,3,1,4,2,3,5,3,3,4,2,3,一部対応に遅れが見られることがあります。
162,41,2025-11-03 03:39:12,finance,経理財務部門,executive,役員,low,低頻度,True,B,B社,1,1,2,3,1,5,3,5,4,1,1,5,2,4,2,4,3,2,3,1,もう少しコストを抑えられると助かります。
163,41,2025-11-15 23:39:12,finance,経理財務部門,executive,役員,low,低頻度,True,C,C社,5,5,2,4,1,3,2,1,2,1,3,5,3,1,4,5,2,5,3,1,
164,41,2025-11-15 05:20:12,finance,経理財務部門,executive,役員,low,低頻度,True,D,D社,1,4,5,3,5,2,5,2,1,4,4,2,3,1,2,3,1,2,2,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
165,42,2025-11-02 02:57:12,it,IT部門,staff,一般社員,high,高頻度,True,A,A社,3,4,3,5,4,4,1,2,1,5,3,2,1,4,3,2,4,3,2,2,
166,42,2025-11-01 18:31:12,it,IT部門,staff,一般社員,high,高頻度,True,B,B社,2,4,2,2,3,3,3,3,3,1,1,1,3,5,2,4,2,1,5,3,技術的な知識が豊富で、安心して任せられます。
167,42,2025-11-14 01:19:12,it,IT部門,staff,一般社員,high,高頻度,True,C,C社,4,3,1,1,4,3,3,3,1,1,5,4,2,4,3,2,1,5,4,4,今後も継続して利用したいと思います。
168,42,2025-11-01 18:26:12,it,IT部門,staff,一般社員,high,高頻度,True,D,D社,3,5,5,4,1,5,1,5,4,3,3,4,3,2,2,1,5,5,1,4,
169,43,2025-11-03 21:06:12,it,IT部門,staff,一般社員,low,低頻度,False,A,A社,1,4,4,4,1,3,5,2,5,2,3,5,5,4,3,2,3,2,1,4,
170,43,2025-11-01 21:13:12,it,IT部門,staff,一般社員,low,低頻度,False,B,B社,4,3,5,3,4,2,4,2,5,4,2,1,3,1,4,2,4,3,3,5,
171,43,2025-11-08 03:11:12,it,IT部門,staff,一般社員,low,低頻度,False,C,C社,1,2,4,4,4,2,1,3,5,4,1,4,2,4,5,4,4,4,5,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
172,43,2025-11-07 02:26:12,it,IT部門,staff,一般社員,low,低頻度,False,D,D社,1,2,5,5,1,1,5,1,2,2,5,1,1,3,3,1,4,3,3,2,
173,44,2025-10-27 20:22:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,A,A社,2,3,5,5,3,2,1,1,1,1,3,1,4,2,3,2,3,5,1,5,
174,44,2025-11-15 21:00:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,B,B社,4,3,5,3,5,3,1,4,4,3,3,5,3,4,4,5,1,4,2,1,
175,44,2025-10-26 00:03:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,C,C社,4,5,4,5,5,2,2,3,2,3,5,1,2,1,3,3,2,3,4,4,
176,44,2025-11-10 20:53:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,False,D,D社,2,5,4,2,4,5,5,4,3,4,1,2,4,2,1,2,1,1,5,4,コミュニケーションが取りやすく、信頼できるパートナーです。
177,45,2025-10-28 18:45:12,business,業務部門,staff,一般社員,low,低頻度,False,A,A社,3,2,5,3,5,1,4,3,4,3,2,2,4,1,4,1,2,2,2,1,改善提案が的確で、ビジネスに貢献してくれています。
178,45,2025-11-04 19:23:12,business,業務部門,staff,一般社員,low,低頻度,False,B,B社,1,4,2,2,1,3,2,5,4,2,3,3,5,5,1,2,4,3,4,3,
179,45,2025-11-04 22:09:12,business,業務部門,staff,一般社員,low,低頻度,False,C,C社,5,2,3,1,1,1,1,2,4,1,2,5,4,3,4,3,1,3,5,3,改善提案が的確で、ビジネスに貢献してくれています。
180,45,2025-11-01 04:32:12,business,業務部門,staff,一般社員,low,低頻度,False,D,D社,1,4,3,2,4,3,1,5,5,2,4,3,2,5,3,1,4,1,5,2,改善提案が的確で、ビジネスに貢献してくれています。
181,46,2025-11-05 03:22:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,1,4,3,1,4,5,1,3,4,5,1,2,2,3,1,4,5,5,1,5,コミュニケーションが取りやすく、信頼できるパートナーです。
182,46,2025-11-21 01:05:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,3,5,4,1,4,1,5,2,1,4,4,3,3,4,3,1,4,2,2,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
183,46,2025-11-16 21:25:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,1,1,4,2,3,4,5,1,4,3,4,5,3,2,4,4,4,3,5,3,
184,46,2025-11-22 22:21:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,2,1,2,3,5,3,2,1,5,5,4,5,3,4,3,1,2,4,5,1,コミュニケーションが取りやすく、信頼できるパートナーです。
185,47,2025-10-29 21:22:12,hr,人事部門,leader,リーダー,high,高頻度,False,A,A社,2,3,3,5,4,4,4,4,4,3,1,1,4,3,1,3,5,3,4,2,コミュニケーションが取りやすく、信頼できるパートナーです。
186,47,2025-11-06 18:37:12,hr,人事部門,leader,リーダー,high,高頻度,False,B,B社,4,5,3,5,2,1,2,3,3,1,1,4,4,3,1,3,4,2,1,4,
187,47,2025-11-17 00:16:12,hr,人事部門,leader,リーダー,high,高頻度,False,C,C社,5,4,5,1,2,4,3,3,3,1,5,1,5,3,3,1,4,3,3,4,コミュニケーションが取りやすく、信頼できるパートナーです。
188,47,2025-11-23 01:17:12,hr,人事部門,leader,リーダー,high,高頻度,False,D,D社,1,1,4,1,1,4,1,1,5,1,2,5,3,1,2,2,5,1,1,1,
189,48,2025-11-14 21:43:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,1,4,3,3,5,1,1,5,1,3,2,2,1,2,4,3,5,3,3,3,改善提案が的確で、ビジネスに貢献してくれています。
190,48,2025-10-29 19:50:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,3,1,2,4,4,5,1,2,1,5,5,2,5,4,4,4,1,3,2,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
191,48,2025-11-20 19:20:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,2,1,2,2,2,4,2,5,2,1,5,1,1,4,3,4,2,4,2,4,
192,48,2025-11-08 21:38:12,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,5,1,3,1,5,4,2,5,5,5,4,5,4,5,2,5,5,1,5,5,
193,49,2025-11-20 01:48:12,finance,経理財務部門,executive,役員,medium,中頻度,False,A,A社,4,5,4,5,1,5,1,1,4,3,5,2,5,3,1,4,5,1,2,2,
194,49,2025-11-02 21:40:12,finance,経理財務部門,executive,役員,medium,中頻度,False,B,B社,2,2,2,3,3,4,2,1,5,5,3,5,5,3,5,5,3,3,5,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
195,49,2025-10-25 04:38:12,finance,経理財務部門,executive,役員,medium,中頻度,False,C,C社,4,4,5,2,5,4,5,1,2,3,2,2,2,3,5,1,5,4,1,2,
196,49,2025-11-05 23:43:12,finance,経理財務部門,executive,役員,medium,中頻度,False,D,D社,3,5,2,3,5,4,5,4,5,3,5,5,4,4,3,1,2,3,2,3,技術的な知識が豊富で、安心して任せられます。
197,50,2025-11-20 20:15:12,finance,経理財務部門,executive,役員,high,高頻度,False,A,A社,3,5,1,2,3,2,2,5,5,4,3,3,4,5,2,1,4,3,1,4,
198,50,2025-11-02 00:07:12,finance,経理財務部門,executive,役員,high,高頻度,False,B,B社,1,5,1,2,5,5,1,3,2,3,3,5,5,1,2,2,4,2,1,5,
199,50,2025-11-10 01:09:12,finance,経理財務部門,executive,役員,high,高頻度,False,C,C社,5,5,4,1,1,4,2,2,1,3,3,5,4,2,4,2,4,2,2,2,もう少しコストを抑えられると助かります。
200,50,2025-11-20 02:47:12,finance,経理財務部門,executive,役員,high,高頻度,False,D,D社,4,5,3,3,1,5,2,4,4,2,3,1,5,1,1,5,4,4,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
201,51,2025-11-23 18:33:12,sales,営業部門,specialist,スペシャリスト,high,高頻度,True,A,A社,2,3,4,3,3,3,2,3,2,1,4,3,2,4,2,4,3,5,2,3,
202,51,2025-11-21 22:37:12,sales,営業部門,specialist,スペシャリスト,high,高頻度,True,B,B社,3,4,4,5,4,3,3,5,3,4,3,4,5,3,5,4,5,2,2,2,
203,51,2025-11-11 22:28:12,sales,営業部門,specialist,スペシャリスト,high,高頻度,True,C,C社,1,5,4,5,2,4,5,1,1,4,4,1,4,2,1,1,4,5,2,2,
204,51,2025-10-28 03:53:12,sales,営業部門,specialist,スペシャリスト,high,高頻度,True,D,D社,1,4,4,1,4,5,4,5,3,4,4,4,4,4,1,3,1,1,3,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
205,52,2025-11-04 23:53:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,A,A社,4,3,5,1,5,5,4,2,1,2,3,2,5,4,3,2,4,2,1,2,
206,52,2025-11-13 02:33:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,B,B社,3,3,5,4,2,5,3,4,4,3,2,4,5,4,2,2,5,2,4,5,
207,52,2025-11-06 03:38:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,C,C社,5,4,2,5,3,2,2,4,4,1,3,5,5,2,3,1,4,4,2,5,
208,52,2025-11-01 19:11:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,D,D社,3,1,1,2,3,3,3,2,5,5,3,4,3,2,2,2,3,5,1,4,
209,53,2025-11-06 18:59:12,business,業務部門,leader,リーダー,low,低頻度,True,A,A社,4,2,4,3,2,5,3,3,3,3,3,1,4,5,4,1,2,2,5,3,今後も継続して利用したいと思います。
210,53,2025-11-23 03:09:12,business,業務部門,leader,リーダー,low,低頻度,True,B,B社,4,1,2,1,1,5,1,3,1,2,2,1,4,5,3,5,2,2,2,4,もう少しコストを抑えられると助かります。
211,53,2025-11-17 04:38:12,business,業務部門,leader,リーダー,low,低頻度,True,C,C社,3,1,1,3,2,2,5,4,4,3,1,4,3,1,3,4,5,4,2,5,一部対応に遅れが見られることがあります。
212,53,2025-11-05 00:30:12,business,業務部門,leader,リーダー,low,低頻度,True,D,D社,4,1,3,3,5,2,4,4,2,3,1,1,5,2,5,3,2,4,4,1,
213,54,2025-11-24 05:24:12,logistics,物流部門,executive,役員,medium,中頻度,False,A,A社,3,5,5,4,1,5,2,1,4,2,4,1,2,2,3,4,2,5,3,1,改善提案が的確で、ビジネスに貢献してくれています。
214,54,2025-11-04 03:46:12,logistics,物流部門,executive,役員,medium,中頻度,False,B,B社,2,3,1,5,3,1,4,3,2,4,4,4,5,2,2,4,1,1,3,2,
215,54,2025-11-14 20:12:12,logistics,物流部門,executive,役員,medium,中頻度,False,C,C社,3,1,3,1,2,5,4,2,1,4,2,3,5,5,5,5,5,1,2,2,
216,54,2025-11-21 22:58:12,logistics,物流部門,executive,役員,medium,中頻度,False,D,D社,3,3,1,3,4,5,5,3,4,1,5,3,3,4,3,2,5,3,1,1,
217,55,2025-11-03 04:52:12,hr,人事部門,leader,リーダー,medium,中頻度,True,A,A社,4,4,5,1,4,2,4,1,4,1,1,2,4,3,3,3,2,2,5,5,
218,55,2025-11-04 01:10:12,hr,人事部門,leader,リーダー,medium,中頻度,True,B,B社,4,2,5,2,5,2,4,4,1,4,4,1,5,5,4,2,2,5,5,2,今後も継続して利用したいと思います。
219,55,2025-11-03 02:34:12,hr,人事部門,leader,リーダー,medium,中頻度,True,C,C社,1,4,2,4,4,5,3,4,4,5,1,4,4,2,3,4,2,2,1,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
220,55,2025-10-31 01:08:12,hr,人事部門,leader,リーダー,medium,中頻度,True,D,D社,1,4,4,2,2,5,5,1,2,3,2,1,1,5,1,1,3,5,2,4,
221,56,2025-11-24 01:09:12,sales,営業部門,staff,一般社員,medium,中頻度,False,A,A社,2,5,1,1,2,5,1,2,4,5,2,5,4,1,5,4,4,5,5,5,技術的な知識が豊富で、安心して任せられます。
222,56,2025-11-16 21:05:12,sales,営業部門,staff,一般社員,medium,中頻度,False,B,B社,1,2,1,1,4,2,2,4,3,3,5,1,2,2,1,2,3,5,3,2,
223,56,2025-11-11 22:51:12,sales,営業部門,staff,一般社員,medium,中頻度,False,C,C社,3,4,3,5,2,5,4,5,5,4,5,1,2,1,5,4,5,2,1,4,
224,56,2025-11-10 18:45:12,sales,営業部門,staff,一般社員,medium,中頻度,False,D,D社,4,4,5,3,5,5,2,4,2,1,2,3,5,2,4,1,1,4,4,2,今後も継続して利用したいと思います。
225,57,2025-11-02 21:53:12,business,業務部門,manager,マネージャー,medium,中頻度,False,A,A社,1,2,1,3,1,4,1,5,3,1,4,4,4,5,3,5,4,2,2,2,一部対応に遅れが見られることがあります。
226,57,2025-11-19 04:04:12,business,業務部門,manager,マネージャー,medium,中頻度,False,B,B社,1,2,5,2,5,1,2,1,1,5,1,1,5,4,3,2,1,5,1,4,一部対応に遅れが見られることがあります。
227,57,2025-11-13 23:55:12,business,業務部門,manager,マネージャー,medium,中頻度,False,C,C社,2,4,1,4,5,3,1,1,2,1,3,3,3,3,3,4,5,3,5,1,
228,57,2025-11-08 02:09:12,business,業務部門,manager,マネージャー,medium,中頻度,False,D,D社,2,2,2,3,2,1,3,4,5,4,5,2,2,1,5,2,5,1,2,4,もう少しコストを抑えられると助かります。
229,58,2025-10-31 02:56:12,hr,人事部門,staff,一般社員,medium,中頻度,True,A,A社,3,4,4,5,1,4,4,3,5,5,3,3,5,5,3,5,1,5,3,5,改善提案が的確で、ビジネスに貢献してくれています。
230,58,2025-11-18 21:08:12,hr,人事部門,staff,一般社員,medium,中頻度,True,B,B社,4,4,1,2,2,3,1,5,1,3,4,3,3,4,1,4,1,3,2,3,
231,58,2025-10-26 22:58:12,hr,人事部門,staff,一般社員,medium,中頻度,True,C,C社,2,5,5,2,3,5,2,2,1,1,5,3,5,5,3,4,1,4,2,4,技術的な知識が豊富で、安心して任せられます。
232,58,2025-11-15 05:05:12,hr,人事部門,staff,一般社員,medium,中頻度,True,D,D社,1,1,2,5,2,4,4,4,2,2,3,1,4,1,4,2,5,5,3,2,今後も継続して利用したいと思います。
233,59,2025-11-03 20:18:12,business,業務部門,executive,役員,low,低頻度,True,A,A社,4,4,1,4,2,5,3,2,4,1,4,1,4,3,1,2,2,3,3,2,
234,59,2025-11-23 22:09:12,business,業務部門,executive,役員,low,低頻度,True,B,B社,4,3,3,5,2,2,4,4,1,3,1,2,4,5,3,1,1,5,2,4,
235,59,2025-11-02 22:17:12,business,業務部門,executive,役員,low,低頻度,True,C,C社,1,1,4,4,1,4,1,3,4,5,4,5,4,2,3,5,4,2,3,3,
236,59,2025-10-30 20:27:12,business,業務部門,executive,役員,low,低頻度,True,D,D社,2,1,1,5,2,2,3,3,3,3,5,5,1,4,2,1,5,3,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
237,60,2025-10-25 21:56:12,sales,営業部門,leader,リーダー,high,高頻度,True,A,A社,1,1,2,5,1,4,2,3,5,2,2,5,3,5,5,4,3,2,3,3,もう少しコストを抑えられると助かります。
238,60,2025-11-12 19:55:12,sales,営業部門,leader,リーダー,high,高頻度,True,B,B社,4,5,3,1,4,4,3,3,4,4,1,2,3,4,1,2,3,2,3,3,
239,60,2025-11-07 05:02:12,sales,営業部門,leader,リーダー,high,高頻度,True,C,C社,5,4,2,2,3,2,3,1,5,1,3,5,4,2,2,4,4,3,2,5,
240,60,2025-10-31 00:57:12,sales,営業部門,leader,リーダー,high,高頻度,True,D,D社,5,5,2,5,1,3,5,1,4,5,5,5,1,3,4,4,2,1,1,2,今後も継続して利用したいと思います。
241,61,2025-11-05 21:35:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,True,A,A社,3,4,3,5,4,1,3,5,3,4,2,3,4,3,5,3,1,3,4,2,
242,61,2025-11-13 19:23:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,True,B,B社,1,5,2,3,1,5,3,2,1,3,4,1,1,2,1,3,5,1,4,3,一部対応に遅れが見られることがあります。
243,61,2025-11-17 20:15:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,True,C,C社,1,5,3,2,1,4,4,4,3,5,2,1,4,4,3,4,1,5,5,2,
244,61,2025-11-06 21:37:12,finance,経理財務部門,specialist,スペシャリスト,low,低頻度,True,D,D社,3,3,1,3,3,5,2,4,1,4,5,3,2,5,1,2,5,5,3,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
245,62,2025-11-19 02:55:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,A,A社,3,5,3,2,5,2,4,1,1,5,5,3,2,2,3,4,3,3,3,3,
246,62,2025-10-26 02:41:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,B,B社,3,2,3,3,5,5,4,4,5,2,2,3,5,1,5,3,1,5,1,2,
247,62,2025-11-22 19:55:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,C,C社,4,3,4,5,1,2,1,1,3,2,4,1,4,4,3,2,4,4,4,1,
248,62,2025-10-29 02:08:12,logistics,物流部門,manager,マネージャー,low,低頻度,True,D,D社,1,5,3,5,2,5,4,5,4,1,2,5,3,3,4,4,2,2,5,5,
249,63,2025-11-10 03:04:12,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,A,A社,4,1,3,1,4,1,5,2,3,1,5,3,5,2,3,5,4,2,1,2,今後も継続して利用したいと思います。
250,63,2025-11-04 02:05:12,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,B,B社,3,2,1,3,2,1,5,5,5,2,5,2,2,3,4,5,2,1,3,1,
251,63,2025-11-20 02:53:12,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,C,C社,1,2,4,4,2,1,1,3,1,5,3,3,4,4,5,4,1,5,4,4,コミュニケーションが取りやすく、信頼できるパートナーです。
252,63,2025-11-20 02:54:12,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,D,D社,4,2,5,1,1,1,2,3,5,2,3,4,5,3,5,2,1,1,5,4,
253,64,2025-11-21 21:13:12,finance,経理財務部門,executive,役員,high,高頻度,True,A,A社,4,3,1,3,1,1,2,3,2,1,1,3,4,2,1,4,2,2,2,1,
254,64,2025-11-21 01:54:12,finance,経理財務部門,executive,役員,high,高頻度,True,B,B社,3,5,1,3,1,1,4,5,2,2,5,1,2,4,4,4,3,2,4,3,
255,64,2025-11-01 22:19:12,finance,経理財務部門,executive,役員,high,高頻度,True,C,C社,1,5,5,1,1,2,4,4,4,2,3,3,5,1,4,3,5,5,5,3,
256,64,2025-11-13 23:15:12,finance,経理財務部門,executive,役員,high,高頻度,True,D,D社,3,1,3,5,5,4,4,2,5,5,2,4,2,2,2,5,4,4,1,2,
257,65,2025-11-18 02:57:12,sales,営業部門,leader,リーダー,high,高頻度,True,A,A社,1,1,2,3,1,5,2,3,4,4,4,2,1,5,2,3,4,4,2,4,
258,65,2025-11-13 21:43:12,sales,営業部門,leader,リーダー,high,高頻度,True,B,B社,5,2,4,5,5,1,3,3,4,1,2,5,2,2,2,3,4,5,5,3,
259,65,2025-11-07 20:11:12,sales,営業部門,leader,リーダー,high,高頻度,True,C,C社,2,1,2,1,5,2,5,3,2,5,4,3,4,4,3,4,1,5,5,3,
260,65,2025-11-02 21:43:12,sales,営業部門,leader,リーダー,high,高頻度,True,D,D社,2,3,5,5,1,2,3,2,4,2,3,4,3,2,2,3,4,1,3,4,
261,66,2025-11-04 00:23:12,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,2,5,1,2,3,2,3,3,2,2,1,4,2,1,4,5,5,5,4,5,
262,66,2025-11-10 19:34:12,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,3,2,1,4,4,4,2,2,1,4,2,2,3,1,3,3,5,4,3,3,もう少しコストを抑えられると助かります。
263,66,2025-10-28 21:50:12,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,5,1,4,3,2,5,3,3,5,1,2,1,1,5,5,5,2,5,2,1,
264,66,2025-11-15 21:11:12,it,IT部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,1,3,1,4,5,4,1,5,4,1,2,3,5,3,1,3,1,1,5,2,
265,67,2025-10-30 19:52:12,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,A,A社,4,3,1,5,4,3,4,5,2,3,4,4,5,4,2,5,5,1,3,3,
266,67,2025-11-07 00:00:12,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,B,B社,1,1,4,3,3,2,1,2,3,1,3,2,3,4,5,3,3,1,4,3,改善提案が的確で、ビジネスに貢献してくれています。
267,67,2025-11-08 00:29:12,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,C,C社,4,5,4,5,2,3,5,5,4,4,2,5,5,3,4,3,1,1,2,5,もう少しコストを抑えられると助かります。
268,67,2025-10-31 00:50:12,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,D,D社,1,1,5,2,2,1,4,2,1,3,2,4,2,1,1,2,1,3,1,1,
269,68,2025-11-22 04:10:12,business,業務部門,manager,マネージャー,medium,中頻度,True,A,A社,5,2,1,1,5,1,3,5,1,3,1,2,3,1,5,5,5,5,3,2,
270,68,2025-10-25 03:50:12,business,業務部門,manager,マネージャー,medium,中頻度,True,B,B社,4,1,1,3,1,4,5,5,3,2,1,1,4,2,1,5,3,2,2,3,
271,68,2025-11-08 18:48:12,business,業務部門,manager,マネージャー,medium,中頻度,True,C,C社,3,3,5,2,3,5,4,2,2,2,3,1,2,5,2,5,2,5,1,2,
272,68,2025-11-03 01:20:12,business,業務部門,manager,マネージャー,medium,中頻度,True,D,D社,1,1,3,2,5,3,3,4,4,1,3,4,2,5,4,1,5,3,3,4,改善提案が的確で、ビジネスに貢献してくれています。
273,69,2025-11-22 01:00:12,business,業務部門,manager,マネージャー,high,高頻度,False,A,A社,1,5,3,3,3,5,1,5,2,3,5,4,2,5,1,3,3,1,2,3,今後も継続して利用したいと思います。
274,69,2025-11-17 03:17:12,business,業務部門,manager,マネージャー,high,高頻度,False,B,B社,4,4,3,5,1,4,4,3,1,2,1,3,4,2,5,5,1,3,2,3,
275,69,2025-11-12 21:57:12,business,業務部門,manager,マネージャー,high,高頻度,False,C,C社,3,1,5,2,1,1,3,4,2,4,5,2,1,5,2,1,3,4,3,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
276,69,2025-10-31 22:53:12,business,業務部門,manager,マネージャー,high,高頻度,False,D,D社,3,5,1,4,5,5,1,2,1,2,4,4,5,3,2,2,1,4,2,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
277,70,2025-11-08 18:50:12,logistics,物流部門,leader,リーダー,high,高頻度,False,A,A社,5,5,5,2,1,5,5,4,2,2,5,3,3,2,5,5,5,5,5,3,
